gene,mean_train,max_train,uncov_k0.1,hin_rate_k0.1,n_intervals_k0.1
KIF9,44.7132991015011,169.7175705783917,0.40629247349369413,1.0,9
TMSB4XP4,119.10892533928784,570.5815978118317,0.4062691006298096,0.98,11
HIPK1,5244.391374973216,20082.5708480419,0.4062481427221777,0.98,11
MORC2,689.2418736460239,3392.2768055967554,0.40614363094470607,0.98,17
DYNC2I1,154.26633194247023,955.6944218403886,0.40613304193740785,0.98,10
CCT6A,1693.537071254425,6915.159052194078,0.4061176288102384,0.98,17
SDHB,2341.9484652681977,7050.29657755205,0.4061026853610611,0.98,6
FUT10,36.621992584920235,259.2153501423163,0.40607674747530786,1.0,10
LUC7L,1305.797488569764,5645.611359844277,0.40606593633123544,0.96,11
TMEM160,244.42377944911905,1564.8413223570756,0.40592107276822076,1.0,17
CHAF1B,119.57551668151719,693.0134131950995,0.40591835429405443,0.96,17
LRRC37A3,153.30289779993663,1193.300519045009,0.4058998987817021,0.96,13
SYT11,829.8276701562804,4200.271479320282,0.40587899890781487,1.0,17
ENSG00000279432,59.33576291207455,507.2418742569474,0.4058587123368065,0.94,14
CRKL,3141.1630257539077,12767.638081581095,0.4058301045417365,1.0,15
ENSG00000261253,82.38897896868774,632.4291499672167,0.40580100669832575,1.0,17
LDAF1,279.14214788932577,1131.9279803632492,0.40577483846094864,0.98,9
PTP4A3,1359.7777038983786,8322.837948711931,0.40576075094314823,0.96,19
SLC25A15,100.86566178995437,565.4204811121078,0.405749517978773,0.94,12
LINC02610,63.93990425816293,504.1610184828695,0.4057136597202018,0.98,11
TOGARAM1,103.19220878508061,630.4076048653573,0.40568570562552986,0.96,15
ENSG00000266709,191.257304877206,2200.3602084385248,0.4056343213601392,0.96,20
POGLUT1,327.5767421317538,1576.4574041000171,0.4056340337068337,0.94,18
LUCAT1,2719.551813478503,16323.137921126357,0.4056170812138825,0.98,29
HNRNPCP2,90.81528904238108,437.28219798468746,0.40556748611189897,1.0,9
KLRD1,3397.1728486057405,29951.043774737784,0.40555654749924375,0.92,31
ABRAXAS1,126.90538188995296,708.4413695844348,0.40548197090115945,0.96,11
QRICH2,102.42737635591716,655.1240182494851,0.405463138215167,0.98,14
PHACTR2,493.53332099493275,2312.862512091254,0.4054623917736211,0.94,18
NUP160,564.7004334674765,3072.2506918612125,0.40545526729326786,0.96,16
ZNF773,110.81449556173051,541.8524336673029,0.40540904344241546,1.0,13
DCLRE1A,70.9812018951222,470.5188583151998,0.4052923355883715,0.92,14
IL15RA,269.0768846934023,1332.9787331390748,0.40528338638405004,0.96,13
NAA38,816.5144704352579,3800.6095111037384,0.40522340310413185,1.0,12
ZNF512,789.6626606046503,3747.659349789759,0.4052133433922992,1.0,14
VRK1,344.99432124084643,2098.2329731693085,0.4052017530178953,0.9,14
INTS7,271.1746415482483,1331.9501494902213,0.4051914367808942,1.0,15
CNTNAP3C,24.947204020377722,282.2278594225337,0.4050226246447707,0.9,18
CIPC,267.31672879964964,1473.6682098650583,0.40498446905906904,0.98,20
SLC4A7,431.96877551905305,3675.9557226951556,0.40497566698842136,0.96,21
ENSG00000289457,236.1616614752517,1730.9410244827827,0.4048785260436589,0.96,21
ENSG00000286010,35.77865000992196,454.3000436065161,0.40485021047663505,0.9,16
ENSG00000273156,20.45383787388805,157.72399825281693,0.40481633890664936,0.96,12
VPS18,2752.626302729604,19244.39356527467,0.40475959883951806,1.0,17
RAB39B,160.15739844551655,889.9356313467839,0.4047249829324657,0.98,17
ZNF761,140.96335060647772,782.0912149372722,0.40465301013602406,0.98,12
HYPK,127.6209097859283,837.9443854280003,0.40462938973191864,1.0,12
SLC66A2,5399.7939658325,27961.668334285438,0.4045715947603328,0.98,16
ENSG00000299022,76.03878396371368,644.7603784228116,0.4045628077981329,0.98,16
HNRNPA1P52,26.337851005296372,245.18068173102475,0.40454090913452345,0.94,12
LINC00469,15.714470974127183,188.95192837985098,0.4045235165045362,0.86,10
ZNF252P-AS1,26.006121400467798,191.6034158709764,0.40451502261463157,0.98,10
NHLRC2,380.4259455626976,2147.243705584506,0.40451346897213836,0.98,16
STARD10,1113.0315745997186,7628.096556515625,0.40450826535370676,0.98,24
OPTN,4061.6925976427947,28478.526665666148,0.4044761415438479,1.0,22
MYH11,334.67833012871,2791.596426473512,0.4044501900745989,0.96,16
GSTM2,774.3337940033392,5644.73457597103,0.40442425144655725,0.96,20
NCSTN,5690.291392033851,18315.647454586397,0.4043532842839179,0.98,13
ENSG00000285725,41.92854941308915,254.8728377563636,0.40434909275306996,1.0,9
GOLGA8B,1022.8934455814971,9026.489975088809,0.4042633766716003,0.88,21
RIOK3,6686.266069483985,42263.20220317791,0.40422328263211915,1.0,14
AXIN2,118.76489568941881,1134.3822653267882,0.4041891463019084,0.98,17
CD248,108.39578693042189,1275.5306545907872,0.40416671207476595,0.98,21
ENSG00000269480,15.14079915494839,162.86081917662491,0.40413987998623346,0.84,7
NDUFS3,1003.6113976048645,3831.9565200199618,0.4041238906137148,0.98,11
RBMXL1,383.2528191010034,1334.900107182754,0.4039775273550371,0.96,12
RIN2,345.60839039554196,2326.437444845854,0.40392294110683424,0.98,24
HNRNPH3,3347.745057797346,11828.462740625686,0.40391770172726293,0.94,8
GP9,842.9984078158202,7092.93462858841,0.4038090426824027,0.92,32
SMC5,614.4622740851247,2788.17271692884,0.4038010391845023,0.96,16
ENSG00000298309,73.84681328885112,724.7733398621519,0.40372241388075925,1.0,12
CACNB2,22.320559513324884,153.43717781841102,0.40372154629642343,1.0,8
RBM43,125.6993012715058,726.7294219920656,0.40371259865320264,0.94,17
GTSF1,83.56186775672964,582.0873731079457,0.40358175372743155,0.98,16
ABCG1,1824.4281242839213,11869.292288328561,0.40351978798388466,0.86,21
SAP30BP,2817.711993640562,7157.792773867576,0.40347448570595423,1.0,14
PPP2R5B,2361.8718468137154,11043.081873868823,0.4034532313775594,0.9,14
GPR160,1791.32525661771,9420.403816332722,0.40340241491822837,0.98,15
ZNF223,51.241841389934606,339.31535894700033,0.4033367107011355,0.98,13
ENSG00000286342,114.51340750983198,1145.0578364435676,0.40332891362071044,0.98,21
DHX33,222.71616140215409,1151.2172255747066,0.4033188420822733,0.98,16
RAD51C,136.1030118435497,762.0741694435736,0.40330557419406077,0.98,14
ZNF2,79.20649944039799,473.17199475845075,0.4032348599565997,1.0,18
TXK,1301.9761768418448,8933.550884524513,0.403197200859602,0.96,20
RTP5,132.6941854899682,1452.4718051721838,0.4031939455066431,0.96,16
KLHL17,354.505685665531,2136.7222991055296,0.4031364220790812,1.0,16
ENSG00000295900,71.13021468951759,682.2406595000292,0.40307881371756105,0.98,19
AMZ2P1,70.9810433583001,522.0792744755918,0.403059511121287,1.0,18
MRPL21,484.3976436364925,1847.7584522284706,0.40305030359727745,0.98,11
RHOQ-AS1,38.4708212596093,307.31909043859207,0.4030259986981529,0.98,9
NONO,7157.051416026067,24457.886144254717,0.4029531298107917,0.98,8
TXN,2954.630213120466,14382.42607666868,0.4029238909174394,0.98,16
RARS1,590.1998891524374,2728.1679987643042,0.40289423353308296,0.96,13
LAMTOR5-AS1,271.30517882206294,1445.173453323589,0.40280839423544434,0.94,22
ME1,119.91054699110853,1133.4522106524323,0.40280726526812105,0.98,19
SAMD9,1316.445402405922,8797.764689220363,0.4027415600853481,0.94,22
TRIM3,354.1731754490694,1450.200526352296,0.4027348745269296,0.98,14
ENSG00000294365,18.470454565509584,181.35823295393936,0.4026913993281058,0.8,8
ENSG00000260927,977.8692838239189,3455.4052444706163,0.40265279243354923,1.0,11
LINC02446,318.20940529177176,4742.722349545724,0.40264919116032394,0.94,32
MARCKSL1,1500.0028956214778,9493.677916448809,0.402626472187235,0.96,20
COL4A4,46.74476136104961,428.8333610473358,0.4026042225684875,0.96,14
ZNF595,98.35848393928113,607.5659393020045,0.4025529082825756,0.98,13
TCTA,1514.410755977327,5633.618759481687,0.4025164003780901,1.0,13
MMP24OS,1657.0946606456928,4379.929391612945,0.40250982186256956,1.0,8
PNOC,64.60976212130464,515.4973878233279,0.40247194900683947,0.96,17
MVK,257.50731063425025,1103.1642087595462,0.40236116799857513,0.98,14
SLC16A3,26930.62407497131,103123.17920176774,0.4022028795066347,1.0,18
ATP2C1,1018.645421516888,3708.2367765514978,0.4021943242113841,0.98,13
ENSG00000291171,188.18499995082553,946.0497992346599,0.40217502057770715,0.96,13
CACNB1,356.4357355258638,2471.0804197749153,0.4021489741452683,0.98,19
NUDCD2,235.09202358071974,1214.686815383263,0.4021155920722902,1.0,15
TMEM40,299.3643100733555,2141.7516741689365,0.402085768930184,0.96,23
ARF5,4234.201275303934,12431.526021916305,0.40208359488455625,0.98,9
MCM6,1017.0489736670766,6786.206976509516,0.40204427925407205,0.96,14
RALBP1,4421.959055109816,15722.898977563824,0.4018444190844861,1.0,7
PRSS23,474.6569008771797,5251.323696479637,0.40181890020300903,0.96,21
MYLK,197.64677148040244,1466.995511962526,0.40180506072372646,0.94,19
ENSG00000272625,39.23483954634226,217.33293933913845,0.4017939844433427,1.0,8
WDR45B,2113.963329185929,14162.290417296661,0.40165405781553953,0.96,14
ATP5MC1,655.5344055383347,3531.7226995328206,0.4015932123968332,0.98,19
XPNPEP2,66.21379898193882,617.7827667470825,0.401475698185789,1.0,14
ZNF227,183.49722558849248,826.8071924729234,0.4014734194565397,1.0,17
GLB1L,146.42304792962682,852.7475972688799,0.4013881828117989,0.96,12
SCN5A,101.26074319846629,1490.3863724232212,0.4013596763711119,0.96,21
TTC16,337.60614387523896,3565.3664093836005,0.4013058000076699,0.94,28
ZYG11B,660.1251034838789,2634.6776301861087,0.40130140625120614,0.96,14
AAMDC,44.56837178123755,270.0830315765479,0.4012807090033661,1.0,14
BTBD3,99.32483515386176,527.673589110972,0.40119250863568834,1.0,12
ENSG00000286830,50.410937048949954,641.4255471997964,0.4011730547213993,0.96,16
LINC01410,540.4181512649432,3917.7745883679327,0.40111434968848225,0.96,14
EIF5B,1471.600367381911,8159.50369772466,0.40109008427715775,1.0,16
TRPM2,2692.511435379518,15434.596583152439,0.40105331216963125,1.0,22
RPL13P12,1390.5265848198512,15566.001286819828,0.4010532822158882,0.98,24
CCDC146,170.53901161302622,969.6956765088157,0.40104208389977747,0.96,17
THNSL2,68.06682276738496,684.8765232913487,0.40103267587667,1.0,16
LIX1L,1142.5147148960305,4086.6896332092215,0.4009942761030556,1.0,10
ARHGAP18,469.18916247303434,2154.165209414936,0.40095261479712885,0.98,16
THEM6,280.52509097196094,1532.6658091088948,0.40088916910617334,0.98,16
ITK,2869.6965597590474,26804.159789066533,0.4008812494322822,0.94,28
FAH,675.8612167051543,3539.640000419071,0.40087052521013744,0.98,15
PNPT1,201.54861062220695,1381.1627482855154,0.4008606449252292,0.94,18
CITED2,2382.7866469968326,14552.933051673903,0.40083838568857044,1.0,17
DCBLD2,39.21831162730942,302.3747533107817,0.40070798531044316,1.0,12
ST3GAL1-DT,173.2708318367784,798.0411779754693,0.4006849414830259,0.96,12
PPM1G,2951.9692489843987,10181.390336952734,0.40059956957475895,1.0,14
ARHGEF35-AS1,34.29749749853628,260.4048103546747,0.40059607067458614,0.98,9
PURB,1300.3222435880036,6029.058444103511,0.40053658841449147,0.96,14
ELP5,457.723474962355,1976.7105279130328,0.400504531634588,1.0,10
PDCD2L,73.83428577252654,400.024633249898,0.40046217789793814,0.98,11
CD244,1575.459866435885,9634.530457762537,0.4004416299693463,1.0,19
PDPR2P,177.29998998471146,838.2053828251481,0.40041471572798637,0.98,15
CLEC4G,67.87947897358937,569.8766426351885,0.40036086995341624,0.94,19
B3GNT7,644.5269441582508,9367.602139409237,0.4003396477298058,0.94,40
MS4A14,568.4111802626431,4117.585852554033,0.40033946706934487,0.9,21
B3GAT2,43.41763631658722,298.9833007775895,0.40030908354322847,0.98,11
SYTL4,24.2620892192677,221.62473576895047,0.4002697290571551,0.94,8
ENSG00000301529,42.72293458597526,382.0729128857236,0.40021323280865884,1.0,11
RALY,9595.149637755858,25320.70176545009,0.4001891782986533,0.98,13
ZBTB10,237.4224982983107,2460.8835347011277,0.40004667108492464,0.9,20
FAM3B,27.946353615054463,447.86900300221276,0.40003064350257145,0.78,14
MEA1,982.4294860576288,3182.2044483448444,0.400017378679441,0.96,12
SSR4,4728.128413091892,19658.11997645499,0.39996827473032215,1.0,12
WDR89,94.57004659661837,643.5593629640782,0.39986189476450973,0.96,14
OSBPL5,2033.2356768547631,13720.609704639237,0.39985318298079153,0.98,14
LPAR5,289.56564652119494,1699.1844187908307,0.39975815863280495,0.98,17
TMEM163,27.871469760894932,239.26020515092114,0.3997524171697573,0.92,12
SRGAP1,69.03293053991321,598.1287973698886,0.3997359213103737,0.98,14
EMID1,175.55517073458728,1779.0570494024294,0.399693604720742,0.96,22
MTHFD1,523.2115930690566,3414.3377772564418,0.3996283443132528,1.0,14
ST8SIA6,82.69110130910308,693.8453620704837,0.39959152826728916,0.94,12
JARID2-AS1,23.754914685580918,147.81931233272147,0.39957813529113395,0.98,10
ZNF138,76.3028634698259,547.9899207800394,0.39955947801409264,0.98,19
TMEM127,8349.109581482537,28126.412631732663,0.39949164438051443,1.0,16
CAMSAP1,413.9540793956427,1833.1714171486856,0.39946253066435045,1.0,11
ENSG00000297833,31.236771585288672,344.70832293699146,0.39943765850679647,0.92,16
GAS5,1790.686627783736,13327.991657243805,0.3994047778890204,0.96,16
ENSG00000288900,49.45171220799161,368.57974866288794,0.3993455441329523,0.96,16
FCGR2C,535.2155884511865,3421.358137900424,0.3993029422182992,0.92,21
RTL10,350.26576902915315,1790.5328529383544,0.39927399016394427,1.0,17
ENSG00000255438,23.730642073663812,255.84465006002162,0.39925622416628503,0.9,9
WSB1,9360.500537739925,70276.79206576542,0.39920720136217447,0.96,28
OGFR-AS1,88.27421840473936,566.7444779810605,0.399199406739455,0.96,13
SVIL-AS1,447.27889141736904,1840.1591005973753,0.3991845621700285,0.98,12
SH3TC1,3231.721306427726,16754.37756886481,0.39913353507854255,0.98,18
CHAF1A,394.271335646073,2257.077298917533,0.3991303265165267,1.0,15
EPB41L2,286.77084431155276,2006.197199049721,0.3990459877853806,1.0,19
TPGS2,2770.5339209539948,22396.900020424942,0.39903003872496157,1.0,21
NETO2,235.01091401028157,1287.0249102194705,0.3990289719264123,0.98,9
LAMC1,269.6893853736108,2168.059950992512,0.39901426881336777,0.96,21
GATD3,67.67993267278669,560.0344865498572,0.39899436845371894,0.98,9
PRRT3,169.4921122360654,786.8752205512947,0.39893886824667624,1.0,11
RPL13AP5,89.13983054542481,752.0147514985673,0.39890687389352686,0.96,15
EEF1D,4672.642929581517,11935.65886652588,0.3988944929183367,1.0,7
ENSG00000237927,140.71375507960667,1523.056296895612,0.39879541094786963,0.98,14
DIPK1B,121.2692783118728,720.655371615965,0.3987791356765229,0.98,18
ENSG00000272668,100.75969675176476,788.5556564003457,0.3987757863517871,0.94,16
MPV17,817.4798512725587,2840.2734605619085,0.39876875281190927,0.98,12
NDUFA8,417.8514643171486,1667.2255462700832,0.39876701943283965,1.0,12
ENSG00000288773,26.982367318210525,179.715951009984,0.39876059591568425,0.98,9
COQ2,350.41095189083495,1465.0619695517048,0.3987342114523186,0.98,10
HAUS1,165.54565076901093,1170.2199398963833,0.39869982231080237,1.0,18
ACP6,915.1186612319203,8140.564548554264,0.39869947299483777,0.94,20
WASHC2C,2110.945798863873,6551.47283939793,0.39854745598345664,0.98,9
SPRY1,98.96717470894069,967.5900239392213,0.3985470385953387,0.96,23
KHDRBS1,2854.8823221092803,9808.651617814206,0.39850057793154803,0.98,8
ENOSF1,292.83485557715943,1829.0708116936503,0.39840084216995153,0.94,15
ERMN,405.4744705878204,3249.2344504200296,0.3983669799076026,0.94,25
RIOK2,231.1205780223827,1147.4992336654218,0.3983468056445516,1.0,11
ENTR1,741.0024197071574,3008.245469114104,0.39823074955978544,0.96,9
ETS1,7492.448961743101,59505.22311573215,0.3981710396931659,0.92,24
BSCL2,1423.855065504027,5139.898035515667,0.39815778970897986,1.0,9
LINC00513,108.78952049066365,688.2659960806338,0.39810179543605406,0.98,14
FGFR1OP2,1710.1588746753264,9095.186725319198,0.3980788180338164,0.98,16
H2BC11,633.5158542884824,5051.783864571036,0.39804512577262996,0.96,27
KDM6B,13846.564262454223,54581.45773504505,0.3980102254404394,1.0,14
ENSG00000289557,30.501446415605603,250.60142599897193,0.3979163108630013,0.98,13
RPL32P32,19.331253172603283,271.94167189604167,0.39787253490297614,0.9,17
LRP6,72.61647124032444,462.9418850749772,0.39786164675268354,0.92,14
LMNTD2-AS1,75.42782763348444,659.6927363546878,0.3978524827494796,0.96,12
ENSG00000290792,581.9047906529892,3798.9533957624194,0.3977405798278818,0.94,14
PLCG1,2884.681015895202,22450.05107451665,0.39773761140907005,0.96,20
TRIM37,255.58271488143663,1185.411796631381,0.3977118264350996,0.98,12
HERC2P9,117.56351725367189,662.5643793696624,0.3977105401903709,0.98,11
XPOT,898.0356512285355,4003.3951652506553,0.3977013923046554,1.0,14
KCNS1,297.6465780323903,2267.5104884603447,0.3976921567681312,0.92,23
PAK4,295.7322510931128,1162.2325789118295,0.3976778071600918,1.0,9
ARF1,24369.731101909485,54474.66185351676,0.39764692501617005,1.0,13
PLEKHM1,4730.566115988263,13128.261609981928,0.39762434778630007,1.0,16
POU2F1,966.0509545459711,3931.5790432998165,0.397622773038635,1.0,12
TSPYL2,3347.072439148132,32644.710023288106,0.39759486613566686,0.98,22
USP31,154.2748962613047,691.7824759927216,0.397547956330938,0.98,11
WDR33,1874.3087397781255,5950.732147734603,0.3975232044544297,0.96,12
SNX15,753.1521056921699,2262.7831589105685,0.3974866617038576,1.0,10
LINC02259,22.725814927304075,195.1379888800971,0.39741535859046595,0.92,7
DOK2,6934.777840364038,35772.80683665713,0.3972945941066637,0.98,19
GIMAP5,3144.7241025257645,18331.414550557467,0.39729236841711446,0.96,20
ERAL1,664.3693532833951,2548.2594053020284,0.39727915563839655,1.0,12
SC5D,365.434758440223,3185.4732142100847,0.39726491412784903,0.96,17
CADM4,128.9397814988894,766.5663177993084,0.39726334854404066,0.96,11
ZBTB38,426.61568966076163,2968.077184567944,0.39720740864949755,0.96,19
ENSG00000308813,45.691375150694064,253.88832941708955,0.3971144577388741,1.0,15
PEX26,931.895170596964,4002.4838214217552,0.39710301849399965,0.98,14
SUGT1,770.349359847304,3191.3558859740715,0.39702031954956096,0.96,17
ITM2C,1360.487684271218,11776.76217825733,0.3970140392986713,0.98,19
HMGN2,6278.089413403538,27513.879207506794,0.3970133742407884,0.96,8
MIPEP,79.68321135783818,443.4558791456012,0.39699299951819467,0.98,14
IQSEC2,373.4108000746943,1915.8975845614627,0.39695039046671576,1.0,19
M1AP,82.86506262830191,673.1896905057266,0.39686443097359214,0.98,14
SLC2A13,71.69716167539984,475.2168593004501,0.39686063596102716,0.98,17
BLMH,646.4087899165122,2639.1194584766695,0.3968490502210984,1.0,8
RNF144B,3921.8004271384107,22159.908463973195,0.3968340658331285,0.98,16
NIPAL4,30.085997442162846,318.0107757650067,0.3967993556824556,1.0,13
METTL18,71.96031062719936,491.45883513558897,0.3966814792069543,1.0,15
MRPL52,668.4550547297994,2873.5514155772794,0.39663022924813884,1.0,13
SYNJ1,1031.3011226134327,5237.868572829818,0.3966142490113278,0.96,16
KIAA1958,306.95514114557375,1534.6477837381622,0.3965629284674317,0.96,14
SH2D4A,39.88379248020105,444.9365866469439,0.3965285073616698,0.96,14
VEPH1,39.95850859644987,462.4296316962238,0.39649230474285047,0.94,20
ABCB1,262.0097545809095,2067.3258113732227,0.3963131250646492,0.98,15
CCZ1,178.0764249640835,840.0177143578411,0.3962486962491245,1.0,14
