gene,train_mean_count,train_obs_sd,predicted_sd_tech,obs_sd_over_tech_sd,n_merged_intervals,total_band_width,frac_holdouts_outside
ENSG00000307802,24.884385373828856,35.25622499278771,6.084516827844272,5.79441654782618,1,366.99639741157233,0.0
PAFAH1B2,2189.2087297593102,825.3623476237374,310.0400813344382,2.6621149887179407,1,6658.1210531544775,0.0
SIDT2,2426.4567395053573,1191.9990153333258,343.2567930716716,3.4726159522338653,1,15772.404283074056,0.0
ENSG00000304501,218.29382414716565,124.45034835122443,33.94520319424708,3.666213091701742,1,1088.3912162518475,0.0
TAGLN,1320.1569468638797,724.0800667350229,188.3595457846029,3.84413788915715,1,8402.537118138342,0.0
PCSK7,1142.4025857728222,679.2346901260502,163.46878135653077,4.155133992493753,1,6839.371563501285,0.0
RNF214,345.18031425325756,152.70083396319095,51.77363732126245,2.9493935883944475,1,1177.5485745995575,0.0
BACE1,73.1655211148129,40.29235019106684,13.344965841951591,3.0192921187106174,1,436.6151356541272,0.0
BACE1-AS,61.7943963746447,37.258320491842305,11.68922263760324,3.1874078924620224,1,426.91934802828695,0.0
CEP164,875.6691878488481,400.4381019439723,126.11455549692482,3.175193381653211,1,3409.225190795639,0.0
FXYD6,76.38970216966248,48.00954154809599,13.811708058094386,3.4760032101865836,1,486.81300978172203,0.0
TMPRSS13,86.12118921529205,43.64733215898929,15.214849002197568,2.8687325225958573,1,341.69975311721726,0.0
IL10RA,8616.0636482297,4210.960183586137,1209.8150678260695,3.48066435571253,2,31563.962928323243,0.0
SMIM35,78.70610221051622,47.41066687526934,14.146421897564483,3.351424637167918,1,547.2393682805881,0.0
SCN2B,21.543200877226855,33.84539440021519,5.535318162160437,6.114444266561422,2,625.5061371218878,0.0
JAML,23050.133197039817,14755.3347045837,3230.5881020430434,4.567383472765326,1,129467.73414879649,0.0
CBL,5846.957301277131,3024.996988505514,822.1376935083641,3.679428655796985,1,23580.17849136901,0.0
RNF26,502.8681800426329,264.85353766976584,73.88670886858256,3.584589728321009,1,3018.5030550805113,0.0
ZW10,252.76408610286188,121.90981184314215,38.7943536778459,3.142462762893266,1,1292.9859648610072,0.0
SENCR,172.24525967612925,96.70661017275323,27.454443674962974,3.5224392567438776,1,827.890045373203,0.0
PUS3,225.3960217059178,110.72814589595261,34.944842353095076,3.1686548984000606,1,1242.6310588030374,0.0
RPUSD4,487.8286694851323,228.68081429066066,71.77864696836497,3.1859170372972794,1,2428.2026511230556,0.0
FAM118B,354.25504052689985,248.1068396784879,53.04704574060391,4.677109464148329,1,3353.2434069434103,0.0
SRPRA,5179.466094674242,1492.0303030408975,728.6879297764738,2.0475573178474087,1,14283.081561171884,0.0
FOXRED1,564.5174730431473,193.89151145190442,82.52663224387113,2.3494417036059754,1,2156.9811116974033,0.0
TIRAP,246.38541297306205,162.7811110833566,37.89747404248502,4.295302396694581,1,1196.6483693611567,0.0
DCPS,621.123303335307,256.7063165974633,90.45821576330212,2.8378441298154162,1,2446.400189634109,0.0
GSEC,1363.2952115612954,1214.934074012841,194.39995461762345,6.249662333525567,1,7717.293044217768,0.0
ST3GAL4,4536.325187144767,2407.922773516478,638.6469688147087,3.7703502734624132,1,18086.276800228246,0.0
ENSG00000303243,25.75472527201308,21.287687870476383,6.225393192338594,3.419492907961943,1,215.8093089580766,0.0
ENSG00000289398,76.63552819070428,80.85751218445552,13.847252801174738,5.839245758378581,2,1251.3949159941922,0.0
ETS1,7492.448961743101,7313.294401488201,1052.5082238493526,6.948443951099204,1,76051.32809204063,0.0
FLI1,4520.082062675315,2157.7038862423888,636.3728957048143,3.3906282005499713,1,15628.722193528896,0.0
ARHGAP32,111.7275429307167,96.60835435819425,18.878432201263045,5.117392870777201,2,1529.846187052723,0.0
TRIM29,43.17642488109624,122.00844370860543,8.928315447224634,13.665337479370955,3,3030.357268508801,0.0
TMEM45B,387.00035950208877,354.29349418879474,57.64094216175782,6.146559735171237,2,3827.7334898150284,0.0
NFRKB,1270.5721393924666,502.26807446189974,181.4163772729445,2.7685927919629196,1,4419.64933596939,0.0
PRDM10,471.1870512705242,233.93740904307322,69.44584150297808,3.3686309213063703,1,1882.5418407013142,0.0
APLP2,24531.99815201663,9485.742554302926,3438.0493148631167,2.7590478453275455,1,113496.03493278252,0.0
ST14,1168.9299266937333,733.7188636545321,167.1834756418528,4.388704450829425,1,5298.999246958203,0.0
ZBTB44,1721.5391952056564,642.0160788926119,244.56083972611134,2.625179401623002,1,6343.535871910037,0.0
SNX19,1894.8683134277871,746.0704134571746,268.8292700730113,2.775257371544957,1,6271.648661843381,0.0
IGSF9B,206.41265872567047,221.363432664845,32.27218458823004,6.859263960258155,2,2782.739017028049,0.0
LINC02731,17.852094730708444,20.433773921233637,4.909028574135879,4.162488283097951,1,185.0372936296792,0.0
JAM3,52.87624074775093,45.752165144930316,10.376695944557092,4.409126507067867,1,530.7162836867171,0.0
VPS26B,2303.4257019935844,731.4985098450744,326.0314662854561,2.2436438978703137,1,6180.390183898422,0.0
THYN1,666.5595236233601,258.8345941288028,96.82391675030594,2.673250606007786,1,2822.9214061722123,0.0
ACAD8,896.1922064492641,390.3117333701769,128.98890431388708,3.025932621463128,1,4127.979038054618,0.0
HYLS1,100.66755951335101,71.35231572496652,17.300090383159354,4.1243897658722,1,898.0634551632019,0.0
CHEK1,93.83636475558397,119.50611829885747,16.322362770941798,7.321618810703715,1,1837.0572764489716,0.0
STT3A,1501.357602340737,793.2103853189617,213.73165592495826,3.711244279122883,1,10450.55491451106,0.0
EI24,554.1277944798697,235.54923827188466,81.07069138558222,2.9054795789465193,1,1932.144944787473,0.0
OAF,358.24288024491466,233.87507696256083,53.60659400362881,4.362804265212765,1,2004.067325369439,0.0
ARHGEF12,1361.7598362776207,1542.482185649922,194.1849657660838,7.943365644011823,1,19696.631647566814,0.0
GRIK4,52.713110680410274,104.77747950072369,10.352539911416518,10.120944270417905,1,1186.022600021266,0.0
TBCEL,406.1553010661763,544.3628926685631,60.32754778138791,9.023454668523895,2,11712.676031614003,0.0
TECTA,25.410775425701082,24.211734084437698,6.169817061900231,3.924222362110161,1,449.3103294913006,0.0
SC5D,365.434758440223,355.1823512017342,54.61564782088555,6.503307483719145,1,4076.9197609324224,0.0
SORL1-AS1,67.18354404801165,41.05937683600162,12.476003543951633,3.2910680644930728,1,362.45528850389917,0.0
SORL1,39219.87855630908,22579.05681956898,5494.353265708378,4.109502197554438,1,176671.33787835095,0.0
UBASH3B,995.6506676890131,400.11677940643534,142.91790513526544,2.7996266739828197,1,4022.9010325097615,0.0
CRTAM,274.1406112918354,346.17858296378733,41.79881429630839,8.282019210156431,1,4141.3043151789025,0.0
JHY,40.53689549288599,36.86728907081002,8.529032621489305,4.322563965568747,1,531.6270580196164,0.0
HSPA8,27796.2114914026,25584.244428594866,3895.0394000160168,6.568417364016821,1,303508.24424651155,0.0
