geneid,chrm_probe,s1,s2,log2FC,mean_expr
DAZAP2,12,51632508,51640501,0.00022331994338387062,51636504.5
CCR2,3,46395235,46402413,0.00022318808771970566,46398824.0
OR52W1,11,6220454,6221416,0.00022309707608414442,6220935.0
SKP1,5,133492082,133512724,0.00022306797631443942,133502403.0
KRT12,17,39017430,39023462,0.00022301990810191796,39020446.0
CTSL3,9,90387830,90401799,0.0002229442800967263,90394814.5
FCRL4,1,157543539,157567870,0.00022279239585998312,157555704.5
S1PR3+C9orf47,9,91605778,91619925,0.00022278322557411911,91612851.5
C21orf130,21,42513427,42519991,0.00022273243313364333,42516709.0
NR4A1,12,52445191,52453287,0.00022269262765561848,52449239.0
MEST,7,130126046,130146131,0.00022266329090570025,130136088.5
DNAJC14,12,56214744,56223420,0.00022264365642143957,56219082.0
VRTN,14,74815166,74826711,0.00022261033330295277,74820938.5
C16orf7,16,89773541,89787394,0.00022260581588540163,89780467.5
LOC647979,20,34633540,34638882,0.00022250923177580262,34636211.0
RPL15,3,23958639,23962332,0.00022236079373882944,23960485.5
KCNJ2,17,68165676,68176183,0.00022235866099151735,68170929.5
WASH3P,15,102501016,102516808,0.00022225423589006255,102508912.0
HRASLS,3,192958918,192988644,0.00022223512658570144,192973781.0
FLJ45340,7,128281295,128301052,0.00022217682619185553,128291173.5
PWWP2B,10,134210702,134231358,0.00022202413885352712,134221030.0
LOC121952,13,103532449,103548383,0.00022201864250703807,103540416.0
GOLGA2,9,131018108,131038268,0.00022197309070293159,131028188.0
ATP1B1,1,169075947,169101960,0.00022194723649349157,169088953.5
OASL,12,121458095,121476780,0.00022192578706636823,121467437.5
TTC31,2,74710200,74721691,0.00022188046225934954,74715945.5
SH3GLB2,9,131770313,131790579,0.00022186643331068012,131780446.0
PNLIPRP1,10,118350490,118368686,0.00022179258341026298,118359588.0
C17orf61,17,7306295,7307418,0.00022172959224775468,7306856.5
PIF1,15,65107833,65117838,0.0002216792369758025,65112835.5
DMBX1,1,46972668,46979886,0.00022167300750552954,46976277.0
PGA3,11,60970984,60980350,0.00022160120951042472,60975667.0
PGA4,11,60989821,60999179,0.0002213435637266059,60994500.0
WFDC13,20,44330655,44337456,0.0002213144874829709,44334055.5
ANKRD7,7,117864712,117882784,0.00022118906924717407,117873748.0
CD28,2,204571198,204602557,0.0002211357551722415,204586877.5
EIF4A3,17,78109013,78120982,0.00022105379645154244,78114997.5
ZNF783,7,148959262,148982085,0.00022102758877196038,148970673.5
C3orf17,3,112721292,112738555,0.0002209284238396947,112729923.5
LOC399815,10,124639149,124658230,0.00022084519314802264,124648689.5
FAM98C,19,38893775,38899728,0.0002207989881704009,38896751.5
C14orf70,14,101123605,101139081,0.00022077377411733323,101131343.0
HSP90AB1,6,44214849,44221614,0.00022071963121916838,44218231.5
ZSCAN21,7,99647417,99662663,0.00022071466145234808,99655040.0
PLAC9,10,81892258,81904784,0.00022065353166667023,81898521.0
SPRYD5,11,55650773,55659284,0.00022062296304881102,55655028.5
SLC25A29,14,100757453,100772860,0.00022058817839010203,100765156.5
CYP27A1,2,219646472,219680016,0.00022030887573265545,219663244.0
C14orf48,14,94463616,94478041,0.00022028890944980617,94470828.5
NDUFC2,11,77779396,77791265,0.00022013594521297364,77785330.5
SPRED3,19,38880939,38886871,0.0002200927807791686,38883905.0
KCNMB3,3,178957537,178984838,0.00022007462607831485,178971187.5
RARRES3,11,63304273,63313930,0.00022006481669833988,63309101.5
C17orf64,17,58499865,58508787,0.00022001321679709918,58504326.0
GABARAPL2,16,75600249,75611779,0.00022001257246273553,75606014.0
C6orf48,6,31802693,31807541,0.00021990754984102523,31805117.0
TMEM200B,1,29445937,29450421,0.00021967553091073455,29448179.0
ANO7,2,242127924,242164791,0.00021965161278814094,242146357.5
MGC2752,19,59086766,59095762,0.00021963457057339042,59091264.0
ABCC6P2,16,14916289,14918559,0.00021953639781457923,14917424.0
CD164L2,1,27705596,27709805,0.0002191557982094139,27707700.5
UMPS,3,124449213,124468119,0.000219153821529261,124458666.0
STX19,3,93733215,93747454,0.0002191429614271101,93740334.5
KIAA1586,6,56911384,56920023,0.0002189807293362378,56915703.5
GPR132,14,105515737,105531754,0.0002189805354788632,105523745.5
ZNF534,19,52934667,52942699,0.00021888958536564473,52938683.0
TLR5,1,223282748,223316624,0.00021886612540811257,223299686.0
PGRMC2,4,129190392,129209984,0.000218771207023849,129200188.0
DDX55,12,124086672,124105482,0.0002186780936845878,124096077.0
HORMAD1,1,150670535,150693364,0.00021857485280918354,150681949.5
SLC7A6OS,16,68334518,68344868,0.00021849517941419094,68339693.0
CD2BP2,16,30362087,30366682,0.00021832102367369544,30364384.5
METTL7A,12,51318534,51326300,0.0002183055698772307,51322417.0
LIX1L,1,145477085,145499091,0.00021821681313483055,145488088.0
CLEC2L,7,139208674,139229731,0.00021820861469024067,139219202.5
FLG,1,152274651,152297679,0.00021815758015009123,152286165.0
SEC61A1,3,127771212,127790526,0.00021806246954625408,127780869.0
FLJ34503,6,114225551,114242806,0.0002179181667578689,114234178.5
DSTNP2,12,6993846,6994902,0.00021781588291602816,6994374.0
RRH,4,110749150,110765861,0.0002176726222522518,110757505.5
MLX,17,40719078,40725221,0.00021763280043174404,40722149.5
DENR,12,123237371,123255953,0.0002175163095543553,123246662.0
GPR87,3,151011876,151034636,0.00021742173917260743,151023256.0
ASTL,2,96789589,96804175,0.00021739491246108855,96796882.0
CCDC86,11,60609429,60618561,0.00021735394476252168,60613995.0
LSMD1,17,7760003,7761172,0.0002173173472570511,7760587.5
ZNF154,19,58211810,58220579,0.00021731053925222454,58216194.5
VPS25,17,40925454,40931617,0.00021724034900927336,40928535.5
LOC284837,21,45225639,45232448,0.00021719031787270637,45229043.5
HSPA9,5,137890571,137911318,0.0002170514057127093,137900944.5
APOB48R,16,28505993,28510282,0.00021705096746771346,28508137.5
KRT4,12,53200333,53208335,0.00021698317888763086,53204334.0
ATXN7L3,17,42269173,42275529,0.00021692120886029898,42272351.0
IGSF10,3,151153778,151176497,0.0002168263729380726,151165137.5
TUBE1,6,112391860,112408751,0.00021680156167036557,112400305.5
C1orf103,1,111489812,111506566,0.00021678300572247622,111498189.0
PNRC2,1,24286301,24289949,0.0002166882500134193,24288125.0
NME6,3,48335589,48342848,0.00021664651249864164,48339218.5
CHST13,3,126243176,126262134,0.00021663395846971412,126252655.0
ARFRP1,20,62329995,62339355,0.00021663103868618805,62334675.0
ZNF469,16,88493879,88507165,0.00021658229465515433,88500522.0
BST2,19,17513755,17516384,0.00021654753085798006,17515069.5
ADH1B,4,100227527,100242572,0.00021654448042340846,100235049.5
BIRC5,17,76210277,76221716,0.00021652919524939307,76215996.5
ISOC1,5,128430442,128449719,0.00021652767602020617,128440080.5
C16orf55,16,89724210,89737675,0.00021649041015692205,89730942.5
NBPF14,1,148003642,148025848,0.0002164411790310794,148014745.0
MIR3176,16,593277,593366,0.0002164082078124352,593321.5
TMEM180,10,104221170,104236802,0.00021637175579058976,104228986.0
SIGLEC10,19,51913275,51921057,0.00021624933481589892,51917166.0
HRSP12,8,99114567,99129418,0.00021615247369055623,99121992.5
RAB4A+SPHAR,1,229406879,229441250,0.00021613631174588477,229424064.5
FUT1,19,49251268,49258647,0.00021613350311966428,49254957.5
NOM1,7,156742417,156765876,0.00021590614071342884,156754146.5
MORN3,12,122089293,122107560,0.00021583988345241778,122098426.5
PMS2P4,7,66757423,66767406,0.00021572653583845636,66762414.5
GPRIN2,10,46993546,47000568,0.00021555827166963581,46997057.0
ATG4B,2,242577027,242613271,0.00021554033194348676,242595149.0
THTPA,14,24025198,24028787,0.00021550064145259284,24026992.5
CDC42EP5,19,54976210,54984422,0.00021548460147613469,54980316.0
FAM71E2,19,55866276,55874620,0.000215460008984536,55870448.0
KEL,7,142638201,142659503,0.00021544014670737965,142648852.0
OGFR,20,61436177,61445352,0.00021543883636709893,61440764.5
DDX18,2,118572255,118589953,0.0002153194379594936,118581104.0
LOC389023,2,115901625,115918920,0.00021526487709166986,115910272.5
AOC2,17,40996609,41002724,0.00021517443260776759,40999666.5
HOXA11,7,27220776,27224835,0.0002151100468594791,27222805.5
CLCF1,11,67131639,67141648,0.0002150827584337378,67136643.5
C1orf100,1,244515937,244552393,0.0002150819714437091,244534165.0
ZNF764,16,30565085,30569642,0.0002150777936229531,30567363.5
DCTD,4,183811244,183838630,0.00021493082980583722,183824937.0
ZNF304,19,57862645,57871265,0.00021490730003748126,57866955.0
DDX25,11,125774272,125793005,0.00021486106109236403,125783638.5
RETSAT,2,85569078,85581821,0.0002148310389564756,85575449.5
ICAM4,19,10397650,10399198,0.00021477213399379025,10398424.0
HAVCR2,5,156512843,156536138,0.00021471132547645766,156524490.5
KRTCAP3,2,27665233,27669348,0.00021457431437355012,27667290.5
FAM149A,4,187065995,187093817,0.00021455356775135215,187079906.0
SIAH2,3,150458910,150481263,0.00021431875826039004,150470086.5
PPP1R2,3,195241221,195270224,0.00021429581472531822,195255722.5
NAGK,2,71295408,71305998,0.00021427755483571786,71300703.0
ARL2BP,16,57279038,57287545,0.0002142510704210565,57283291.5
SLFNL1,1,41481269,41487427,0.00021415585135642345,41484348.0
CATSPER1,11,65784223,65793988,0.00021413753506394073,65789105.5
ZNF789,7,99070515,99085217,0.0002140791195053282,99077866.0
SYNPO2L,10,75404644,75415832,0.00021404085653387028,75410238.0
FASTKD2,2,207630112,207660911,0.00021398759891866348,207645511.5
B2M,15,45003685,45010357,0.00021387021186214383,45007021.0
KRT24,17,38854243,38860002,0.0002138213024380775,38857122.5
KRT8,12,53290971,53298868,0.00021377201901984222,53294919.5
FBXL8+HSF4,16,67193891,67203848,0.00021376720236077063,67198869.5
NUP43,6,150045457,150067688,0.00021373641130395526,150056572.5
CCDC84,11,118868852,118886455,0.00021362939030211692,118877653.5
CHMP1A,16,89710844,89724129,0.0002136284038627423,89717486.5
URM1,9,131133598,131153015,0.0002136045688807542,131143306.5
SUV420H2,19,55851221,55859489,0.00021355521608157346,55855355.0
NR2F2,15,96869157,96883492,0.00021347871466304014,96876324.5
PTPN18,2,131113580,131132982,0.00021347215237099704,131123281.0
CMTM3,16,66637935,66647795,0.00021345080100587666,66642865.0
TMEM85,15,34517245,34522352,0.00021343819182106927,34519798.5
TAS2R13,12,11060525,11062161,0.00021337814746402728,11061343.0
URB2,1,229761981,229795946,0.00021325336398803074,229778963.5
CG030,13,33078643,33083532,0.00021321354246595092,33081087.5
CARNS1,11,67183149,67193078,0.00021320019461157358,67188113.5
RPSA,3,39448204,39454032,0.00021312517684179966,39451118.0
SLC26A9,1,205882177,205912588,0.00021308575282574793,205897382.5
MED19,11,57471187,57479673,0.00021300771349075376,57475430.0
FBXO24,7,100183956,100198740,0.00021288069016023314,100191348.0
TNFAIP6,2,152214106,152236562,0.000212823705702192,152225334.0
INPP1,2,191208196,191236391,0.0002127198967976085,191222293.5
RAB34,17,27041299,27045286,0.0002126969164635284,27043292.5
POLE4,2,75185775,75196859,0.0002126685937611228,75191317.0
ABO,9,136130563,136150630,0.00021265193461417198,136140596.5
MGST3,1,165600450,165624855,0.00021259832381304022,165612652.5
SLC16A14,2,230899690,230933715,0.00021257751436465355,230916702.5
MAP1LC3B2,12,116997186,117014425,0.00021255885155468945,117005805.5
UNC93A,6,167704803,167729502,0.00021245963299421078,167717152.5
VNN2,6,133065009,133084598,0.00021236892523290862,133074803.5
PRPF4,9,116037974,116055056,0.00021236412416669737,116046515.0
DEPDC4,12,100646042,100660857,0.0002123476836928262,100653449.5
RSAD1,17,48556190,48563336,0.00021230537242189484,48559763.0
MRPS30,5,44809027,44815618,0.00021219169837394247,44812322.5
KRT27,17,38933060,38938786,0.0002121658091098766,38935923.0
C21orf128,21,43522244,43528644,0.0002121344946210968,43525444.0
SERPINA1,14,94843084,94857029,0.0002121072238807642,94850056.5
BPNT1,1,220230824,220263191,0.00021201518599767155,220247007.5
GATSL3,22,30681107,30685616,0.00021200779253049973,30683361.5
TMED3,15,79603491,79615189,0.00021199329634669084,79609340.0
GJB3,1,35246790,35251967,0.00021188549546025115,35249378.5
C1orf216,1,36179477,36184790,0.00021184595303580522,36182133.5
AHSA1,14,77924373,77935815,0.0002118221039957291,77930094.0
LRRC57,15,42834720,42841002,0.00021156541993505584,42837861.0
NSMCE4A,10,123716603,123734743,0.00021152027095538983,123725673.0
CCDC28B,1,32666202,32670991,0.00021148953710792284,32668596.5
SUOX,12,56391043,56399309,0.00021145987766502117,56395176.0
LOC283432,12,103203061,103218177,0.00021129393735819235,103210619.0
GPN3,12,110890291,110906526,0.00021120369657623428,110898408.5
ADH1A,4,100197523,100212185,0.00021109550757003603,100204854.0
NNMT,11,114166535,114183238,0.00021105635256901678,114174886.5
CD164,6,109687717,109703762,0.00021102042674314703,109695739.5
SH2D7,15,78384927,78396393,0.0002110192867021965,78390660.0
C4orf33,4,130014829,130033843,0.00021097130113645335,130024336.0
KRT16P3,17,20404827,20407811,0.00021096415275678737,20406319.0
LOC92973,9,35860271,35865515,0.00021095600393650216,35862893.0
SHE,1,154451954,154474526,0.00021082370349034818,154463240.0
ALDOB,9,104182842,104198062,0.00021074693438194458,104190452.0
UBD,6,29523389,29527702,0.00021074440476098744,29525545.5
FANCF,11,22644079,22647387,0.00021074323330694256,22645733.0
CA7,16,66878282,66888049,0.00021067786151363066,66883165.5
REG4,1,120336641,120354203,0.00021053239683865854,120345422.0
PPAPDC3,9,134165081,134184649,0.00021040197357180546,134174865.0
GBP1,1,89517987,89531043,0.00021039852912707602,89524515.0
MYOT,5,137203545,137223540,0.00021023207081327655,137213542.5
ZNF628,19,55987699,55995854,0.00021012331818326402,55991776.5
GTF3C4,9,135545728,135565470,0.0002101107261331947,135555599.0
C18orf55,18,71815746,71826204,0.00021007379186954722,71820975.0
FAM22D,10,89117477,89130452,0.00021003293652199773,89123964.5
TMEM194B,2,191371619,191399468,0.00020993024509508018,191385543.5
ZDHHC6,10,114190058,114206672,0.00020988860253368102,114198365.0
ABHD13,13,108870763,108886603,0.00020988763501250673,108878683.0
CCL16,17,34303535,34308523,0.00020976379011727886,34306029.0
IBSP,4,88720702,88733601,0.00020973651065148147,88727151.5
FIZ1,19,56102737,56110893,0.00020971820561399568,56106815.0
KNG1,3,186435098,186462199,0.00020970105429185537,186448648.5
GGCX,2,85776193,85788657,0.0002096204532762158,85782425.0
WFIKKN2,17,48912605,48919709,0.00020951983981376543,48916157.0
XCR1,3,46062291,46068979,0.000209456447112899,46065635.0
HNRNPK,9,86582998,86595569,0.00020944992784777128,86589283.5
GOLGA6L5,15,85047738,85060078,0.00020931262354650926,85053908.0
CISD3,17,36886510,36891858,0.00020915433865553723,36889184.0
GSTM2,1,110210644,110226619,0.00020910305994448208,110218631.5
LOC113230,19,14183821,14185874,0.00020880398716371928,14184847.5
CKMT1B,15,43885252,43891604,0.00020880216322538558,43888428.0
PEAR1,1,156863523,156886226,0.0002087874522018751,156874874.5
TUBG1,17,40761358,40767256,0.0002087369020493668,40764307.0
NCRNA00263,10,102133333,102148111,0.00020873307653701545,102140722.0
UBLCP1,5,158690089,158713048,0.00020871145512657563,158701568.5
FDXR,17,72858619,72869156,0.0002086311612679026,72863887.5
DUSP7,3,52082937,52090461,0.00020839940918548905,52086699.0
PMCHL2,5,70671612,70681820,0.00020837174713506101,70676716.0
GPD1,12,50497801,50505095,0.000208370608266506,50501448.0
PPIA,7,44836241,44842716,0.0002083309286859958,44839478.5
CENPL,1,173768688,173793777,0.0002082835713288489,173781232.5
LOC400548,16,85170756,85183049,0.00020821430974393706,85176902.5
LOC647310,14,105864920,105880196,0.000208161677502261,105872558.0
ZNF530,19,58111253,58119637,0.00020812978435813534,58115445.0
KLK10,19,51516000,51523431,0.0002080886230686474,51519715.5
STRADB,2,202316392,202345574,0.00020807849556092606,202330983.0
CAMK1G,1,209757045,209787284,0.0002079668449468386,209772164.5
KLK7,19,51479729,51487150,0.00020795502035397817,51483439.5
ARL1,12,101786903,101801572,0.00020789873673976444,101794237.5
CPOX,3,98298290,98312455,0.00020788055181597542,98305372.5
IFIT3,10,91087602,91100725,0.00020783424666603878,91094163.5
CKMT1A,15,43985084,43991420,0.0002078035650754373,43988252.0
FAM157A,3,197879237,197907728,0.00020770681153337023,197893482.5
CPO,2,207804278,207834198,0.00020770663921965138,207819238.0
MAP1LC3B,16,87425801,87438380,0.00020756292843415736,87432090.5
RGS8,1,182615792,182642067,0.00020756192439463916,182628929.5
RSPH3,6,159398266,159421198,0.0002075399168681713,159409732.0
C19orf40,19,33463148,33467960,0.00020744459635224644,33465554.0
FCRL3,1,157647978,157670647,0.00020743750059892818,157659312.5
BTBD18,11,57510986,57519253,0.00020736738130366916,57515119.5
PTK6,20,62159776,62168707,0.00020726882391031154,62164241.5
KRT2,12,53038342,53045959,0.0002071750076986234,53042150.5
SLC19A3,2,228549926,228582745,0.00020715127762471752,228566335.5
SIGLEC8,19,51954251,51961708,0.0002070553326909419,51957979.5
AMZ2P1,17,62962668,62971703,0.0002070086094256851,62967185.5
C19orf51,19,55670031,55678018,0.00020696914239337616,55674024.5
ZCCHC9,5,80597402,80608965,0.0002069630733565475,80603183.5
CCR1,3,46243200,46249832,0.00020689025138054262,46246516.0
C11orf48,11,62430289,62439241,0.00020685600116010505,62434765.0
SERPINA9,14,94929058,94942670,0.00020685506926554353,94935864.0
GDF5,20,34021149,34026027,0.00020684080158162033,34023588.0
C12orf44,12,52463758,52471279,0.00020680431483199868,52467518.5
TAF5L,1,229728866,229761794,0.00020677269993285563,229745330.0
AMOTL2,3,134074190,134093406,0.00020675747673948308,134083798.0
RELA,11,65421067,65430443,0.0002067489862334071,65425755.0
LAIR2,19,55014013,55021897,0.0002067362830011632,55017955.0
KBTBD4,11,47593749,47600567,0.00020665718316692505,47597158.0
GATC,12,120884241,120901556,0.0002066313636177597,120892898.5
PREB,2,27353625,27357542,0.0002065770696582092,27355583.5
C1QTNF2,5,159774775,159797648,0.00020651821712291962,159786211.5
C3orf58,3,143690640,143711210,0.00020651388872394705,143700925.0
ACYP1,14,75519928,75530736,0.000206455865988886,75525332.0
TAT,16,71600754,71610998,0.00020639322697135754,71605876.0
CST4,20,23666277,23669662,0.00020633466320063576,23667969.5
ARHGAP30,1,161016732,161039760,0.00020631399817716556,161028246.0
C21orf67,21,46353199,46359828,0.0002063059646637555,46356513.5
BCKDK,16,31119662,31124112,0.00020628545873790927,31121887.0
