gene,mean_cpm,mean_log2cpm,cv
ZBTB17,50.79912423433123,5.694855801419502,0.32718397714527153
AGO2,99.45994465177036,6.650476575047031,0.32722518363886594
AP2A2,58.05591091418928,5.884009561280449,0.32754725125343315
GPAA1,71.32835964475048,6.176489527632613,0.32776247328876823
CLK3,138.20668878229398,7.121084723096471,0.3277903178656427
HDLBP,188.39182226321978,7.565230227893552,0.3278724453158694
SIRT2,87.82863050627155,6.4729528438968,0.32814716164839747
MAP4K4,278.36764769974974,8.126021148225718,0.3283571267134956
CXorf38,49.65141532515189,5.662530676925622,0.3284270462361065
OAZ1,1731.958262309545,10.759021192775775,0.32844354828272593
DNAJC4,68.6876261742458,6.122830606908746,0.3284549125948183
PARK7,74.18721661755798,6.232415489633743,0.32854223156117973
PAK2,133.0227169809437,7.066333749398142,0.3289977579461625
MTCH1,197.489188974225,7.632916620628989,0.32970649334696106
RAB5B,176.66093248739477,7.4729826584048,0.32984510619968177
IKBKB,73.29918989411753,6.215274575609366,0.3299104666194126
FMNL1,588.0892966963227,9.202342530343728,0.3299331487915266
DAP,96.75437044776321,6.6110892994287225,0.32993762069796484
RPL36AL,102.47803812135326,6.693180796576952,0.32994792780922133
CHST11,113.01360348740573,6.833062159015244,0.33000337594544854
TNIP1,483.8863444154262,8.921502814262618,0.33016946416413706
GRIPAP1,101.47143109398635,6.679077934002903,0.3302074544781375
MRTFA,105.97610907716101,6.741144825986193,0.3302384598142986
GABARAP,739.5567561678744,9.532466497475404,0.3305938436316113
CFL1,1439.071563945722,10.491924792429808,0.330680717452829
CERS2,62.38300837121201,5.986024231401887,0.330997820760737
PRMT2,91.6318466908424,6.533436370058832,0.3310005195746526
EPN1,136.4759201119172,7.103035132212616,0.33103315905765535
BRMS1,55.542066898464505,5.82125271681949,0.3311372278181397
NDUFA10,54.59742604011317,5.79694618781596,0.3311724437491651
CDV3,110.49406302771357,6.8008230795748545,0.33143462619330216
