gene,train_std,hdr90_coverage
C16orf86,0.4706950199511059,0.96
GFOD2,0.6136849563020507,0.94
RANBP10,0.8583238764575164,0.9
CENPT,0.7620484808922421,0.92
THAP11,0.5070024345068163,0.98
NUTF2,0.548772318969097,0.94
EDC4,0.6313462644000035,0.94
NRN1L,0.2992693434004544,0.94
PSKH1,0.8846263829838998,0.9
CTRL,0.6557301521924265,0.96
PSMB10,0.6087346626149436,0.94
LCAT,0.6436115371044975,0.94
SLC12A4,0.7225516725450281,0.86
DPEP3,1.023481015941186,0.92
ENSG00000289991,0.41506812501503304,0.9
DPEP2,1.1239302045193085,0.9
DUS2,0.5609416160556486,0.94
ENSG00000289618,0.4658642428710663,0.82
DDX28,0.6545410639036505,0.9
NFATC3,0.8298277103258273,0.88
ENSG00000263276,0.3720248787447593,0.9
PLA2G15,0.7398749815515048,0.94
SLC7A6,0.7711415476436871,0.86
SLC7A6OS,0.46739613432645366,0.88
ENSG00000279649,0.546446866949849,0.86
PRMT7,0.7865475147081179,0.92
SMPD3,1.1080765995532125,0.8
ENSG00000305762,0.8529055123603515,0.84
ZFP90,0.7473569135662,0.92
CDH1,0.8447564351355965,0.92
TANGO6,0.7302911762224076,0.88
HAS3,0.35543564690749635,0.84
CHTF8,0.38963696034964984,0.92
UTP4,0.6991689303798634,0.9
SNTB2,0.6941358361461738,0.9
VPS4A,0.41572489997743906,0.92
COG8,0.5694020150625417,0.94
NIP7,0.5645861893938863,0.9
TERF2,0.48526605014492025,0.94
CYB5B,0.7018557256279245,0.96
NFAT5,0.8522538278035491,0.86
NQO1,0.5247522821284889,0.9
NOB1,0.6525960897635535,0.9
WWP2,0.43799049424949305,0.84
CLEC18A,0.8368139228269136,0.88
PDXDC2P-NPIPB14P,0.7712019454645708,0.88
PDPR,0.710177151876875,0.9
SMG1P7,0.4691932824703031,0.86
EXOSC6,0.760208887307501,0.84
AARS1,1.0197158117007745,0.96
DDX19B,0.6544947868370522,0.86
DDX19A,0.7043863832551566,0.88
ST3GAL2,1.0503712262559026,0.94
FCSK,0.5875872428608211,0.86
COG4,0.47755816408878143,0.98
SF3B3,0.8260846481873827,0.94
MTSS2,0.3932469609104289,0.86
VAC14,0.6162727380902286,0.92
VAC14-AS1,0.46494273167500844,0.82
CMTR2,0.9344888556112794,0.84
ZNF23,0.9225714602758065,0.88
ZNF19,0.35620785088956697,0.8
TAT,0.8952637171397839,0.84
PHLPP2,0.8914480603883755,0.88
AP1G1,0.6038523746878413,0.9
ATXN1L,0.7001843315975383,0.9
IST1,0.37516521362624694,0.9
ZNF821,0.4242086256283824,0.88
DHODH,0.5880446219181954,0.9
HP,1.4046935477085367,0.92
TXNL4B,0.5993633089490787,0.84
DHX38,0.5749527697540948,0.88
ZFHX3-AS1,0.392050141602114,0.86
ZFHX3,0.6126249234732348,0.88
PSMD7,0.42573705611696216,0.86
PDPR2P,0.5591436006284431,0.9
NPIPB15,1.2043015345426593,0.96
CLEC18B,0.4334539880570283,0.88
GLG1,0.5984781223331771,0.92
RFWD3,0.5799408177769652,0.9
MLKL,0.6386301233673459,0.98
WDR59,0.6712659111676305,0.94
ZNRF1,0.6122572136569627,0.94
LDHD,0.6433010596660858,0.94
ZFP1,0.6362464189801744,0.86
CTRB2,0.8937472956111501,0.92
CTRB1,0.902993384108165,0.92
BCAR1,0.6839796638739833,0.9
CFDP1,0.5753376878475897,0.94
TMEM170A,0.6015484978207741,0.92
TMEM231,0.4504628389556965,0.9
GABARAPL2,0.5194660894674107,0.86
ENSG00000276523,0.6610477832651908,0.86
ADAT1,0.6023224125271024,0.84
KARS1,0.6384558758131708,0.92
TERF2IP,0.5856390555988865,0.92
MON1B,0.5663306880201712,0.88
NUDT7,0.37772273929394323,0.94
WWOX,0.7030705469006198,0.88
MAF,1.2528961512936212,0.82
CDYL2,0.6084097604671025,0.94
CMC2,0.765080964328839,0.9
CENPN,0.6043330360447985,0.88
ATMIN,0.613629642849324,0.86
GAN,0.6241004877773194,0.78
CMIP,0.6221741305854489,0.86
ENSG00000297575,0.9720029377628965,0.88
ENSG00000299389,0.5378148311135101,0.86
PLCG2,0.4748506369053928,0.86
SDR42E1,0.5652511001934445,0.84
MPHOSPH6,0.6223198948081483,0.86
HSBP1,0.7472969431781775,0.92
CDH13-AS2,0.41958608896868027,0.9
MLYCD,0.6494851120935738,0.92
OSGIN1,0.6670252379582666,0.92
NECAB2,1.2519630431319302,0.9
MBTPS1,0.6364191425393304,0.88
ENSG00000274677,0.5034290141740112,0.86
HSDL1,0.572510292897187,0.84
DNAAF1,0.707382850688135,0.9
TAF1C,0.7759150651256499,0.9
WFDC1,0.7785471346689337,0.92
ATP2C2,1.2338330008265466,0.9
ATP2C2-AS1,0.5519419316531484,0.92
MEAK7,0.5215221038730696,0.86
COTL1,0.5486265488315991,0.94
ENSG00000261471,1.2370326921128525,0.94
KLHL36,0.5868525666883478,0.86
USP10,0.8733270573063895,0.9
CRISPLD2,1.3457540012889246,0.9
ENSG00000279622,1.0649688815964917,0.94
ZDHHC7,0.6395097163596966,0.92
ENSG00000289551,0.48172122790374683,0.92
KIAA0513,0.851162289560472,0.92
GSE1,1.143500087917811,0.82
GINS2,0.9178055102722018,0.92
C16orf74,0.5850513060655158,0.86
EMC8,0.4003832506109999,0.86
COX4I1,0.4913666300011486,0.86
IRF8,0.7164854944341359,0.92
MTHFSD,0.5284175101106008,0.94
C16orf95,0.36551210148627084,0.84
FBXO31,0.8168739581010543,0.88
MAP1LC3B,0.5093196381903429,0.92
ENSG00000261592,0.4075939394976131,0.92
ZCCHC14,0.5824704736206912,0.86
ENSG00000276337,0.3949342320193332,0.9
ENSG00000226180,0.3672489488374989,0.94
KLHDC4,1.0578506897717952,0.92
SLC7A5,1.2079657020893573,0.86
ENSG00000300742,0.49371321705141724,0.84
ENSG00000305326,0.5000548227083192,0.86
BANP,0.47877815830167375,0.88
ZNF469,0.582620213566358,0.96
ZFPM1,0.9628717223895078,0.86
ZC3H18,0.5313957535940137,0.94
CYBA,0.61748099384015,0.9
MVD,0.9889619421885668,0.82
SNAI3-AS1,0.7191592822102135,0.94
SNAI3,0.5814144743357078,0.94
RNF166,0.5603889044055659,0.86
CTU2,0.7533081351539622,0.9
ENSG00000278341,0.3897836437241529,0.82
PIEZO1,1.1029199053995027,0.84
ENSG00000260121,0.910264868509605,0.86
CDT1,1.468875809409219,0.88
APRT,0.742185582629916,0.96
GALNS,0.512872043042343,0.94
TRAPPC2L,0.5353269569218416,0.92
CBFA2T3,0.8610824282801569,0.94
ENSG00000259881,0.578582554890377,0.92
ENSG00000261226,0.4174229680393937,0.88
ACSF3,0.5782554990342963,0.96
SLC22A31,0.5944174169412909,0.96
ZNF778-DT,0.5263203861711012,0.88
ZNF778,0.513718018423481,0.84
ANKRD11,0.49503200713511897,0.92
ENSG00000268218,0.703004913420434,0.88
ENSG00000260279,0.5846765190319995,0.86
ENSG00000261253,0.7020136415508169,0.96
SPG7,0.5461982754608733,0.94
RPL13,0.87996307319055,0.96
CPNE7,0.4253580739798386,0.86
CHMP1A,0.6080625584593242,0.94
SPATA33,0.42718231817566127,0.9
CDK10,0.8650016599126513,0.98
SPATA2L,0.7147466053655996,0.9
VPS9D1,0.8502702919636747,0.86
VPS9D1-AS1,0.5339846695423556,0.9
ZNF276,0.5088373902434193,0.94
FANCA,0.8490091628744224,0.96
SPIRE2,0.6439112173320213,0.8
TCF25,0.46888217070928545,0.94
MC1R,0.7243619252067551,0.84
TUBB3,0.4479072488283754,0.92
DEF8,0.9178217483376592,0.96
CENPBD1P,0.4719216456813034,0.94
AFG3L1P,0.5619362899252004,0.86
DBNDD1,0.7114972056892913,0.88
GAS8,0.38023327591691486,0.9
ENSG00000261172,1.1320224863170454,0.9
FAM157C,0.9530259514807111,0.92
ENSG00000308408,0.6283089456399598,0.96
CICP25,0.6034370235618296,0.92
LINC02887,0.8405102269137126,0.92
DOC2B,0.9381475727241934,0.9
RPH3AL,0.5841814755686534,0.94
LIAT1,0.5465130949525231,0.84
RFLNB,1.065384975329288,0.94
VPS53,0.6219553225334936,0.92
TLCD3A,0.4822578578028714,0.88
GEMIN4,0.6553035700121231,0.94
GLOD4,0.6665546512058962,0.88
MRM3,0.5542547728644664,0.86
NXN,0.6608676481644598,0.9
TIMM22,0.49174349919093346,0.94
ABR,0.5934992530409288,0.9
YWHAE,0.43897744629280394,0.88
CRK,0.7397394614747356,0.88
MYO1C,0.7976219550408066,0.96
INPP5K,0.34243685003940666,0.92
PITPNA,0.5648224828195225,0.92
SLC43A2,0.6875323833457939,0.88
SCARF1,1.4699385995128855,0.9
RILP,0.8694346625543633,0.86
PRPF8,0.7396406802027553,0.88
TLCD2,0.4676651960440967,0.84
MIR22HG,0.9333393422126646,0.88
WDR81,0.6508806158490862,0.98
SERPINF2,0.5521744722903781,0.86
SERPINF1,0.8535359864817624,0.94
ENSG00000295186,0.37549715738681627,0.88
SMYD4,0.7352687431744623,0.92
RPA1,0.6996058645644776,0.94
DPH1,0.7897268935840975,0.88
ENSG00000287553,0.4154080740884425,0.84
HIC1,0.930053622455691,0.88
SMG6,0.6677641399938323,0.94
SRR,0.34395191879313936,0.86
TSR1,0.6326002332111751,0.86
SGSM2,0.6921112088865676,0.88
SGSM2-AS1,0.5288447356241293,0.8
MNT,0.6241531213413947,0.9
METTL16,0.7315937293302639,0.84
PAFAH1B1,0.3188241653849833,0.92
ENSG00000279432,0.7258045087908847,0.84
ENSG00000272911,0.4189637935895098,0.94
CLUH,0.8187454829954938,0.92
RAP1GAP2,0.6358185012637676,0.9
ENSG00000309764,0.3559074039901199,0.86
TRPV3,0.6509850984964567,0.84
TRPV1,0.5627332392217587,0.9
SHPK,0.5712206764834517,0.94
CTNS,0.46453536744529667,0.92
TAX1BP3,0.5456554828070636,0.92
EMC6,0.5728177146581069,0.9
P2RX5,0.9498211279666134,0.86
ITGAE,0.5170433369831092,0.82
HASPIN,0.5767176988469409,0.94
NCBP3,0.48377868378742267,0.84
CAMKK1,0.9345264034208336,0.88
P2RX1,0.834346051282948,0.96
ATP2A3,0.5267601621280045,0.92
ZZEF1,0.5536978794033807,0.84
CYB5D2,0.6675310399187202,0.94
ANKFY1,0.623419831267247,0.88
UBE2G1,0.4877669220495108,0.9
SPNS3,1.1181686637941117,0.84
ENSG00000262823,0.49008691047365477,0.82
SPNS2,0.6932973910375697,0.84
MYBBP1A,0.9366445862755447,0.84
ALOX15,1.555296555962863,0.78
PELP1,0.85234714472953,0.92
ARRB2,0.4614878500733362,0.88
ENSG00000302420,0.7446756255683655,0.88
MED11,0.46165974466314147,0.86
CXCL16,0.750634588668116,0.92
ZMYND15,0.8126092044570611,0.88
VMO1,0.9031523722357396,0.92
ENSG00000280254,0.6524377008745347,0.92
PSMB6,0.48104285631950783,0.84
PLD2,0.6677388963639783,0.9
MINK1,0.6138858269962326,0.82
CHRNE,0.905985488901165,0.92
C17orf107,1.2344302239619849,0.82
GP1BA,0.7378763556759679,0.92
SLC25A11,0.6154607449045707,0.84
RNF167,0.4975597992371923,0.9
PFN1,0.5081032879747571,0.86
ENO3,1.1288028215283632,0.8
SPAG7,0.46426554075122245,0.92
CAMTA2,0.4838823191050731,0.88
CAMTA2-AS1,0.48905336342361955,0.9
KIF1C,0.526820727828703,0.84
ZFP3,0.4575072375337435,0.84
ZNF232-AS1,0.3686546849283018,0.92
ZNF232,0.5099493290522212,0.9
ZNF594,0.48795932416253257,0.88
ZNF594-DT,0.4704366730462517,0.92
SCIMP,0.8096343090434696,0.94
RABEP1,0.6813683547094658,0.88
NUP88,0.7109914590537829,0.88
RPAIN,0.6353993532084133,0.88
ENSG00000263272,0.6533981314726672,0.84
C1QBP,0.630031122054289,0.9
DHX33,0.6408711410108013,0.88
DERL2,0.5253921509182662,0.88
MIS12,0.6773260141965413,0.88
NLRP1,0.7890493965600193,0.88
PIMREG,0.610188815272861,0.92
PITPNM3,0.31481949903222983,0.9
TXNDC17,0.9641622583153021,0.92
MED31,0.714475367339323,0.98
C17orf100,0.40523700252234607,0.9
ENSG00000290366,0.4127633766998778,0.86
XAF1,1.0485202823185982,0.84
MIR497HG,0.4269111313659871,0.9
ALOX12,0.7436981040512296,0.92
RNASEK,0.45332442037136667,0.84
C17orf49,0.5108383156062214,0.9
SLC16A13,0.5201488601547873,0.94
SLC16A11,0.4812330880081262,0.98
CLEC10A,1.2725056865229962,0.86
ASGR2,1.0348803477127755,0.9
ENSG00000289977,1.0003748369064318,0.96
ASGR1,0.8469372461517891,0.9
DLG4,0.7483300236923679,0.86
ACADVL,0.5231086540388238,0.94
DVL2,0.6785664186240635,0.94
PHF23,0.47953690543452265,0.98
GABARAP,0.4653799090299913,0.92
CTDNEP1,0.36240127208728806,0.84
ELP5,0.5427988633859523,0.92
CLDN7,0.47313577266862705,0.9
SLC2A4,0.9636677486293961,0.92
EIF5A,0.5540715217771863,0.92
GPS2,0.3901838536476835,0.92
NEURL4,0.6865356498710309,0.88
ACAP1,0.49031812791908935,0.92
KCTD11,0.5898766063124626,0.96
TNK1,0.6453422298847407,0.88
PLSCR3,0.673234659107238,0.92
TMEM256,0.7021947430663554,0.94
NLGN2,0.8081389675037461,0.84
TMEM102,0.6839610397690615,0.94
FGF11,0.49835691360364276,0.94
CHRNB1,0.4396994441638709,0.94
ZBTB4,1.1645359202180063,0.86
POLR2A,0.6211103222703394,0.9
TNFSF12,0.5992681385292273,0.94
TNFSF13,0.784543194812743,0.88
SENP3,0.5744327251400421,0.92
EIF4A1,0.5833751527111398,0.82
SNORA48,0.4606941629061032,0.8
SNORD10,0.8710984773860396,0.92
CD68,0.6867984352864991,0.9
MPDU1-AS1,0.4771753039259539,0.9
MPDU1,0.5960486112956435,0.94
FXR2,0.3859338892419616,0.92
SAT2,0.6123534657392169,0.84
ATP1B2,1.0721934561196151,0.9
TP53,0.7371281875310647,0.92
WRAP53,0.5328157590881357,0.94
KDM6B,0.6707699629405685,0.98
TMEM88,1.0793079435568105,0.9
NAA38,0.6266577883949691,0.92
ENSG00000280046,0.3962409567619559,0.92
CHD3,0.7704103803737893,0.9
RNF227,0.5650781181041099,0.9
KCNAB3,0.6154950103225055,0.88
TRAPPC1,0.6323992185341665,0.84
CNTROB,0.7674044433595647,0.86
ALOX15B,1.878971914697346,0.9
ENSG00000214999,0.3586106777249051,0.88
PER1,1.5605880811910555,0.94
ENSG00000301902,1.2500895655506175,0.86
VAMP2,0.7108073757184968,0.88
TMEM107,0.495484514549523,0.88
BORCS6,0.4331393748159936,0.98
AURKB,0.9243356248588527,0.96
LINC00324,0.4804099007648061,0.94
CTC1,0.8265145439020186,0.96
PFAS,0.8242460109717401,0.86
SLC25A35,0.5785830506198765,0.94
RANGRF,0.49201213249631115,0.9
KRBA2,0.6713100249902871,0.92
RPL26,1.1901522716282638,0.94
NDEL1,0.5107729087368931,0.92
MYH10,0.7077793731818658,0.88
ENSG00000296473,0.4968375252941511,0.88
MFSD6L,0.6035897863531731,0.9
PIK3R6,0.7352176402815905,0.82
PIK3R5,0.5249306165823208,0.92
PIK3R5-DT,0.6514185768535495,0.96
STX8,0.5821492763531926,0.88
ENSG00000271851,0.32918622130585645,0.8
USP43,0.5313397639085832,0.88
RCVRN,0.9130680859085004,0.98
GAS7,1.2633376712480837,0.92
MYH1,1.4477876943500143,0.8
MYH2,1.4250585677269418,0.82
MYH3,0.608235685934065,0.94
SCO1,0.6273907462855801,0.92
ADPRM,0.5970532291301657,0.84
TMEM220,0.49974050295432415,0.82
ZNF18,0.5888332730575895,0.88
MAP2K4,0.6991151703117882,0.9
ELAC2,0.6956931709847314,0.92
COX10-DT,0.695828895677586,0.9
COX10,0.6446218343343475,0.88
HS3ST3B1,1.0624638249131615,0.9
ENSG00000266709,1.1060897745700013,0.88
ENSG00000266378,0.674185774953109,0.9
PMP22,0.907948952187473,0.92
CDRT4,0.6985968045513757,0.86
TVP23C,0.7879966896998127,0.9
TRIM16,0.5919228508170016,0.88
ZNF286A,0.5410745688383367,0.86
ADORA2B,0.516013026545166,0.92
ZSWIM7,0.48906252539095524,0.92
TTC19,0.6917525108401129,0.84
NCOR1,0.48825091666925163,0.88
ENSG00000227782,0.8845588944647991,0.8
PIGL,0.8653110268665545,0.92
CENPV,0.6163140390104447,0.88
UBB,0.8803426818553762,0.9
TRPV2,0.5686500558076222,0.9
SNHG29,0.8288895216017002,0.88
LRRC75A,0.789003257667953,0.94
ZNF287,0.48077430245974084,0.88
ZNF624,0.5279447728234162,0.88
CCDC144A,0.5310668068135955,0.96
ENSG00000290976,1.5503780746751998,0.96
ENSG00000290698,0.7857993423778582,0.94
TNFRSF13B,1.0800961900535662,0.92
MPRIP,0.9030327090044074,0.88
ENSG00000278864,0.4543188629021467,0.84
PLD6,0.6724030151260044,0.8
FLCN,0.7142093733167524,0.9
COPS3,0.49999532732448576,0.86
NT5M,0.9278017991765904,0.82
RPL13P12,1.726709884907201,0.92
MED9,0.5870705296424743,0.94
RASD1,0.890606417968731,0.9
PEMT,0.6245624101853914,0.92
ENSG00000265511,0.35742693058738906,0.9
ENSG00000264666,0.4129660445173041,0.98
RAI1,0.8774737184759475,0.84
SREBF1,0.6805921373138615,0.96
TOM1L2,0.5416172198878018,0.92
ENSG00000197815,0.43089836302485957,0.8
ATPAF2,0.4906740471179096,0.88
GID4,0.6786916578705531,0.92
DRG2,0.6214703569654462,0.92
MYO15A,0.3138091854561907,0.9
ALKBH5,0.46124685683557703,0.94
LLGL1,0.7389452258525956,0.88
FLII,0.37473329754371587,0.84
MIEF2,0.4844357239918685,0.84
TOP3A,0.5452189192578589,0.94
SMCR8,0.857150150806547,0.9
SHMT1,0.7209867486524439,0.96
LGALS9C,1.2206058705482243,0.9
FAM106A,1.0439751756323916,0.82
TVP23B,0.7321286920863489,0.84
PRPSAP2,0.5252178869986784,0.96
SLC5A10,0.6079376895946327,0.86
FAM83G,0.7674875121892246,0.92
GRAP,0.6560111813909623,0.9
SNORD3A,0.861851493666238,0.9
EPN2,0.5640861517662864,0.92
B9D1,0.4161745965075594,0.98
MAPK7,0.9039434759627307,0.82
MFAP4,0.6902268534644339,0.9
RNF112,0.4157541687479582,0.88
RPS2P46,0.7322496552245862,0.86
SLC47A1,0.470348308382114,0.94
ALDH3A2,0.6044475115461239,0.84
ULK2,0.6930948626879927,0.84
ENSG00000270091,0.6818969927188709,0.92
AKAP10,0.706595219124625,0.88
SPECC1,0.6798529071735073,0.9
ENSG00000291194,0.4259719570447965,0.86
LGALS9B,1.213141261989595,0.84
USP22,0.5667502302423654,0.86
DHRS7B,0.9218175082734906,0.92
TMEM11,0.470162557187035,0.88
TMEM11-DT,0.3833163571014571,0.96
NATD1,1.1328248783884964,0.94
MAP2K3,0.40800067646156785,0.86
LINC02693,0.6300564546151796,0.88
WSB1,1.0156302476339494,0.9
KSR1,0.7811748497602111,0.9
LGALS9,0.703684064470645,0.9
LYRM9,0.51000122684624,0.9
NLK,0.5125712282772392,0.92
TMEM97,0.6725308986477744,0.86
IFT20,0.5655939574595403,0.96
TNFAIP1,0.5146958398730064,0.88
POLDIP2,0.3650487449374818,0.94
TMEM199,0.5297990853924466,0.88
SARM1,0.7561746695536194,0.86
VTN,1.025701725377493,0.9
SLC46A1,0.44882726315776594,0.84
RSKR,0.5397205958182495,0.84
RPS7P1,0.48372905538774474,0.94
UNC119,0.46734287564103905,0.92
PIGS,0.4159223730303016,0.92
ALDOC,1.1463644242645175,0.92
SPAG5,1.1409180859427892,0.92
SPAG5-AS1,0.3214111481802278,0.9
BLTP2,0.5876566194677588,0.88
SDF2,0.6186592793648946,0.86
RPS12P28,0.29735128122810744,0.92
SUPT6H,0.6577807919167434,0.94
PROCA1,0.5669668005025316,0.94
RAB34,0.6596897955036936,0.94
RPL23A,0.919098082639228,0.86
ENSG00000264577,0.4429750463621277,0.86
NEK8,0.6186838890974501,0.92
TRAF4,1.3113700678449474,0.84
ENSG00000265474,0.4839197311790221,0.9
FAM222B,0.4265209899407092,0.98
ERAL1,0.5456360373557224,0.92
FLOT2,1.4006431338737413,0.92
ENSG00000264304,0.814521545072288,0.88
ENSG00000302825,0.5845906854562167,0.92
DHRS13,1.03266393070082,0.94
PHF12,0.5072625314044804,0.82
ENSG00000265845,0.5251180414866145,0.82
PIPOX,0.8052557882235684,0.86
SEZ6,0.4398443093485461,0.96
MYO18A,0.5833224641586994,0.96
NUFIP2,0.7440636730442308,0.8
TAOK1,0.6506554510966102,0.88
ABHD15,0.9358243253571343,0.88
TP53I13,1.0532952418173602,0.88
ENSG00000290082,0.5566803862274472,0.82
GIT1,0.6848010108859977,0.88
ANKRD13B,0.7156679751418443,0.98
CORO6,0.7857556502864219,0.92
SSH2,0.8715634492384203,0.9
ENSG00000265625,1.0156001243103616,0.9
NSRP1,0.47873924559065206,0.9
SLC6A4,0.4160453905976399,0.86
BLMH,0.660027338391711,0.88
CPD,0.8045251666429729,0.86
GOSR1,0.5536566799826761,0.9
ENSG00000290450,0.37691873822255845,0.9
ENSG00000290928,0.4437456184817799,0.86
CRLF3,0.7402482597699811,0.86
ATAD5,0.6818966038447386,0.84
TEFM,0.5417311102810884,0.88
ADAP2,0.795890421352871,0.92
RNF135,0.9281363578879983,0.98
ENSG00000264456,0.5307943586112516,0.86
ENSG00000291063,0.3624294934673161,0.92
NF1,0.5535177101773313,0.9
OMG,1.0748668118402596,0.92
EVI2B,0.8083306491545429,0.9
EVI2A,1.2445757339547054,0.9
RAB11FIP4,0.6226906076342067,0.88
COPRS,0.5335324404635093,0.86
UTP6,0.5918757818093486,0.88
SUZ12,0.8950275065807854,0.82
LRRC37B,0.49002905014089326,0.84
ENSG00000293287,0.37405781904282026,0.84
ENSG00000308099,0.5167861577422564,0.88
ENSG00000278867,0.4585517913453259,0.82
RHOT1,0.839396577447306,0.88
ENSG00000280033,0.3099853967712238,0.88
C17orf75,0.5566804777971153,0.82
ZNF207,0.5174547712535725,0.84
PSMD11,0.438304062181294,0.92
CDK5R1,1.1380302940943712,0.92
MYO1D,0.8604208975879682,0.98
TMEM98,0.5155910588158814,0.9
CCL2,0.8498325833725906,0.96
CCT6B,0.3469422616824199,0.8
ZNF830,0.6301275798374777,0.86
LIG3,0.8168115887129209,0.84
RFFL,0.47158221242545756,0.9
RAD51D,0.7288357037112188,0.86
NLE1,0.7074344889780986,0.9
UNC45B,0.564297077805127,0.84
ENSG00000266947,0.5547019640888093,0.8
SLFN5,1.037831877348847,0.9
ENSG00000267364,0.6427476695870576,0.94
SLFN11,0.9024877125153477,0.88
ENSG00000267547,0.5374236771307744,0.9
ENSG00000267648,0.5965549602088244,0.96
SLFN12,0.8624117673817815,0.86
SLFN13,1.1747151797414155,0.94
SLFN12L,1.2052042273349641,0.84
TAF5LP1,1.2703280148890286,0.88
ENSG00000267074,0.9960779231743733,0.84
SLFN14,0.9504100137352492,0.88
SNHG30,0.4299018697496678,0.96
PEX12,0.5822025093615762,0.9
AP2B1,0.3787742713501176,0.92
MMP28,0.552965686539635,0.94
TAF15,0.7351813969291727,0.84
HEATR9,0.8462035601599142,0.92
ENSG00000270240,0.40916082721216174,0.86
CCL5,1.6595483772342716,0.96
CCL14,0.9411969228863085,0.9
CCL23,0.6704432748115142,0.9
CCL18,0.7751706492685236,0.9
CCL3-AS1,1.9469981380000607,0.98
CCL3,2.624833626174018,0.92
CCL4,2.41583343559791,0.94
ENSG00000276241,0.748779261461422,0.86
ENSG00000289485,0.4175409937267102,0.94
ENSG00000274767,1.0893242532766994,0.86
CCL3L3,1.5508150415663744,0.88
CCL4L2,2.1694680836720375,0.9
ZNHIT3,0.5170266659320772,0.94
MYO19,0.7999392205328419,0.86
PIGW,0.43859121075383145,0.78
GGNBP2,0.5294415168902692,0.88
DHRS11,0.5448886506809036,0.9
MRM1,0.5663603724052588,0.92
AATF,0.4372431379241746,0.94
ACACA,0.6521184217325865,0.9
TADA2A,0.5944190788106251,0.78
DUSP14,0.5293298446836492,0.88
SYNRG,0.6755098138897282,0.9
DDX52,0.556788957027177,0.88
TBC1D3L,1.1986646339317826,0.92
TBC1D3D,0.6560533863292046,0.9
MRPL45,0.5754401799978438,0.94
SOCS7,0.643914276714854,0.92
ARHGAP23,0.7959696428092425,0.9
EPOP,0.5764636025722865,0.9
ENSG00000277969,0.4724140318779389,0.92
MLLT6,1.0624156769347175,0.86
ENSG00000275665,0.4420126966055533,0.82
CISD3,0.7007008789331136,0.92
PSMB3,0.651935179137577,0.86
PIP4K2B,0.6493126671825025,0.92
CWC25,0.5685919688135389,0.88
RPL23,1.0967782191025466,0.94
LASP1,0.8155323867289253,0.9
LASP1NB,0.7634833734169677,0.84
PLXDC1,1.3580615305148431,0.82
CACNB1,1.0434764549324487,0.9
RPL19,0.8208192202138966,0.96
FBXL20,0.582032603459628,0.9
MED1,0.5731244093754937,0.94
CDK12,0.39108889416571313,0.92
PPP1R1B,0.5237584660165967,0.86
STARD3,0.39516606505194446,0.92
TCAP,1.30667446697143,0.8
PNMT,0.4036342461414619,0.88
PGAP3,0.8590213262954575,0.88
ERBB2,1.183382081517793,0.94
MIEN1,0.5262545841122547,0.92
IKZF3,1.1799100336031647,0.92
GSDMB,1.022666739403312,0.94
ORMDL3,0.6976205904853736,0.9
GSDMA,0.48395022274993366,0.9
PSMD3,0.4732502136858421,0.9
MED24,0.7869597423946855,0.9
THRA,0.6301482596480602,0.96
NR1D1,1.2467249399330935,0.88
ENSG00000279199,0.4170818767840859,0.94
MSL1,0.8570929199864133,0.9
CASC3,0.357313106089537,0.84
RAPGEFL1,0.5920227434644953,0.9
WIPF2,0.6740913694485648,0.98
CDC6,0.8276472603524672,0.94
RARA,0.7006552885351574,0.94
ENSG00000287644,0.8472394355733326,0.88
RARA-AS1,0.7827700798059267,0.88
ENSG00000278918,0.6679704157572636,0.92
GJD3-AS1,0.39038219321409234,0.9
TOP2A,1.5189264681132388,0.92
IGFBP4,1.2958866985343127,0.88
TNS4,0.42571648290330566,0.92
ENSG00000266088,0.7935731027989761,0.9
CCR7,1.4605958422344834,0.86
SMARCE1,0.5012530029334371,0.88
ENSG00000278834,0.3696642986769967,0.9
KRT10,0.6192691184702215,0.9
KRT10-AS1,0.6170359201927832,0.92
KRT23,1.5255100893238105,0.94
KRT13,1.46580947763518,0.9
KRT15,0.5365809692383313,0.86
KRT19,0.8618930418723976,0.9
KRT14,0.8785677773674365,0.94
EIF1,0.5374944441032523,0.86
JUP,1.3958604912134742,0.9
P3H4,0.635722268499695,0.88
FKBP10,0.683962438337007,0.96
NT5C3B,0.8145389136808857,0.92
KLHL11,0.46690337053607356,0.88
ACLY,0.602476126227046,0.94
ODAD4,0.6671666810129044,0.92
CNP,0.5926628542368534,0.9
DNAJC7,0.4368479075443222,0.94
NKIRAS2,0.35384714222545294,0.9
DHX58,0.7698762920623344,0.82
KAT2A,0.8273014905327791,0.92
RAB5C,0.3868250709682077,0.96
GHDC,0.6310675736385359,0.98
STAT5B,0.6643258525679426,0.9
ENSG00000236194,0.6037170167234891,0.84
STAT5A,0.49713558463006524,0.88
STAT3,0.5001392492115125,0.9
CAVIN1,1.0848849424049185,0.98
ATP6V0A1,0.5194686219760569,0.94
ENSG00000267632,0.634616030777537,0.78
NAGLU,0.6317232218220948,0.9
ENSG00000304458,0.5249311146751591,0.92
ENSG00000304438,0.4991843073416639,0.92
HSD17B1-AS1,0.7271538450030481,0.96
COASY,0.492664650710793,0.9
MLX,0.46768905952751555,0.98
PSMC3IP,0.3822715851479442,0.86
ENSG00000287710,0.3735609670464949,0.88
RETREG3,0.4938802840165715,0.96
TUBG1,0.9027986299760611,0.94
TUBG2,0.769501707750445,0.96
PLEKHH3,0.7553594865518759,0.96
CNTNAP1,0.5680925569956858,0.82
